Col,Row,Well,mConc,mFillHeight,mFluid,mImpedance,mVolume
6,2,C7,75,0,DMSO,1.81,30
7,2,C8,75,0,DMSO,1.81,30
8,2,C9,75,0,DMSO,1.81,30
9,2,C10,75,0,DMSO,1.81,30
10,2,C11,75,0,DMSO,1.81,30
11,2,C12,75,0,DMSO,1.81,30
12,2,C13,75,0,DMSO,1.81,30
13,2,C14,75,0,DMSO,1.81,30
14,2,C15,75,0,DMSO,1.81,30
15,2,C16,75,0,DMSO,1.81,30
16,2,C17,75,0,DMSO,1.81,30
17,2,C18,75,0,DMSO,1.81,30
18,2,C19,75,0,DMSO,1.81,30
19,2,C20,75,0,DMSO,1.81,30
20,2,C21,75,0,DMSO,1.81,30
21,2,C22,75,0,DMSO,1.81,30
22,2,C23,75,0,DMSO,1.81,30
23,2,C24,75,0,DMSO,1.81,30
0,3,D1,75,0,DMSO,1.81,30
1,3,D2,75,0,DMSO,1.81,30
2,3,D3,75,0,DMSO,1.81,30
3,3,D4,75,0,DMSO,1.81,30
4,3,D5,75,0,DMSO,1.81,30
5,3,D6,75,0,DMSO,1.81,30
6,3,D7,75,0,DMSO,1.81,30
7,3,D8,75,0,DMSO,1.81,30
8,3,D9,75,0,DMSO,1.81,30
9,3,D10,75,0,DMSO,1.81,30
10,3,D11,75,0,DMSO,1.81,30
11,3,D12,75,0,DMSO,1.81,30
12,3,D13,75,0,DMSO,1.81,30
13,3,D14,75,0,DMSO,1.81,30
14,3,D15,75,0,DMSO,1.81,30
15,3,D16,75,0,DMSO,1.81,30
16,3,D17,75,0,DMSO,1.81,30
17,3,D18,75,0,DMSO,1.81,30
18,3,D19,75,0,DMSO,1.81,30
19,3,D20,75,0,DMSO,1.81,30
20,3,D21,75,0,DMSO,1.81,30
21,3,D22,75,0,DMSO,1.81,30
22,3,D23,75,0,DMSO,1.81,30
23,3,D24,75,0,DMSO,1.81,30
0,4,E1,75,0,DMSO,1.81,30
1,4,E2,75,0,DMSO,1.81,30
2,4,E3,75,0,DMSO,1.81,30
3,4,E4,75,0,DMSO,1.81,30
4,4,E5,75,0,DMSO,1.81,30
5,4,E6,75,0,DMSO,1.81,30
6,4,E7,75,0,DMSO,1.81,30
7,4,E8,75,0,DMSO,1.81,30
8,4,E9,75,0,DMSO,1.81,30
9,4,E10,75,0,DMSO,1.81,30
10,4,E11,75,0,DMSO,1.81,30
11,4,E12,75,0,DMSO,1.81,30
12,4,E13,75,0,DMSO,1.81,30
13,4,E14,75,0,DMSO,1.81,30
14,4,E15,75,0,DMSO,1.81,30
15,4,E16,75,0,DMSO,1.81,30
16,4,E17,75,0,DMSO,1.81,30
17,4,E18,75,0,DMSO,1.81,30
18,4,E19,75,0,DMSO,1.81,30
19,4,E20,75,0,DMSO,1.81,30
20,4,E21,75,0,DMSO,1.81,30
21,4,E22,75,0,DMSO,1.81,30
22,4,E23,75,0,DMSO,1.81,30
23,4,E24,75,0,DMSO,1.81,30
0,5,F1,75,0,DMSO,1.81,30
1,5,F2,75,0,DMSO,1.81,30
2,5,F3,75,0,DMSO,1.81,30
3,5,F4,75,0,DMSO,1.81,30
4,5,F5,75,0,DMSO,1.81,30
5,5,F6,75,0,DMSO,1.81,30
6,5,F7,75,0,DMSO,1.81,30
7,5,F8,75,0,DMSO,1.81,30
8,5,F9,75,0,DMSO,1.81,30
9,5,F10,75,0,DMSO,1.81,30
10,5,F11,75,0,DMSO,1.81,30
11,5,F12,75,0,DMSO,1.81,30
12,5,F13,75,0,DMSO,1.81,30
13,5,F14,75,0,DMSO,1.81,30
14,5,F15,75,0,DMSO,1.81,30
15,5,F16,75,0,DMSO,1.81,30
16,5,F17,75,0,DMSO,1.81,30
17,5,F18,75,0,DMSO,1.81,30
18,5,F19,75,0,DMSO,1.81,30
19,5,F20,75,0,DMSO,1.81,30
20,5,F21,75,0,DMSO,1.81,30
21,5,F22,75,0,DMSO,1.81,30
22,5,F23,75,0,DMSO,1.81,30
23,5,F24,75,0,DMSO,1.81,30
0,6,G1,75,0,DMSO,1.81,30
1,6,G2,75,0,DMSO,1.81,30
2,6,G3,75,0,DMSO,1.81,30
3,6,G4,75,0,DMSO,1.81,30
4,6,G5,75,0,DMSO,1.81,30
5,6,G6,75,0,DMSO,1.81,30
6,6,G7,75,0,DMSO,1.81,30
7,6,G8,75,0,DMSO,1.81,30
8,6,G9,75,0,DMSO,1.81,30
9,6,G10,75,0,DMSO,1.81,30
10,6,G11,75,0,DMSO,1.81,30
11,6,G12,75,0,DMSO,1.81,30
12,6,G13,75,0,DMSO,1.81,30
13,6,G14,75,0,DMSO,1.81,30
14,6,G15,75,0,DMSO,1.81,30
15,6,G16,75,0,DMSO,1.81,30
16,6,G17,75,0,DMSO,1.81,30
17,6,G18,75,0,DMSO,1.81,30
18,6,G19,75,0,DMSO,1.81,30
19,6,G20,75,0,DMSO,1.81,30
20,6,G21,75,0,DMSO,1.81,30
21,6,G22,75,0,DMSO,1.81,30
22,6,G23,75,0,DMSO,1.81,30
23,6,G24,75,0,DMSO,1.81,30
0,7,H1,75,0,DMSO,1.81,30
1,7,H2,75,0,DMSO,1.81,30
2,7,H3,75,0,DMSO,1.81,30
3,7,H4,75,0,DMSO,1.81,30
4,7,H5,75,0,DMSO,1.81,30
5,7,H6,75,0,DMSO,1.81,30
6,7,H7,75,0,DMSO,1.81,30
7,7,H8,75,0,DMSO,1.81,30
8,7,H9,75,0,DMSO,1.81,30
9,7,H10,75,0,DMSO,1.81,30
10,7,H11,75,0,DMSO,1.81,30
11,7,H12,75,0,DMSO,1.81,30
12,7,H13,75,0,DMSO,1.81,30
13,7,H14,75,0,DMSO,1.81,30
14,7,H15,75,0,DMSO,1.81,30
15,7,H16,75,0,DMSO,1.81,30
16,7,H17,75,0,DMSO,1.81,30
17,7,H18,75,0,DMSO,1.81,30
18,7,H19,75,0,DMSO,1.81,30
19,7,H20,75,0,DMSO,1.81,30
20,7,H21,75,0,DMSO,1.81,30
21,7,H22,75,0,DMSO,1.81,30
22,7,H23,75,0,DMSO,1.81,30
23,7,H24,75,0,DMSO,1.81,30
0,8,I1,75,0,DMSO,1.81,30
1,8,I2,75,0,DMSO,1.81,30
2,8,I3,75,0,DMSO,1.81,30
3,8,I4,75,0,DMSO,1.81,30
4,8,I5,75,0,DMSO,1.81,30
5,8,I6,75,0,DMSO,1.81,30
6,8,I7,75,0,DMSO,1.81,30
7,8,I8,75,0,DMSO,1.81,30
8,8,I9,75,0,DMSO,1.81,30
9,8,I10,75,0,DMSO,1.81,30
10,8,I11,75,0,DMSO,1.81,30
11,8,I12,75,0,DMSO,1.81,30
12,8,I13,75,0,DMSO,1.81,30
13,8,I14,75,0,DMSO,1.81,30
14,8,I15,75,0,DMSO,1.81,30
15,8,I16,75,0,DMSO,1.81,30
16,8,I17,75,0,DMSO,1.81,30
17,8,I18,75,0,DMSO,1.81,30
18,8,I19,75,0,DMSO,1.81,30
19,8,I20,75,0,DMSO,1.81,30
20,8,I21,75,0,DMSO,1.81,30
21,8,I22,75,0,DMSO,1.81,30
22,8,I23,75,0,DMSO,1.81,30
23,8,I24,75,0,DMSO,1.81,30
0,9,J1,75,0,DMSO,1.81,30
1,9,J2,75,0,DMSO,1.81,30
2,9,J3,75,0,DMSO,1.81,30
3,9,J4,75,0,DMSO,1.81,30
4,9,J5,75,0,DMSO,1.81,30
5,9,J6,75,0,DMSO,1.81,30
6,9,J7,75,0,DMSO,1.81,30
7,9,J8,75,0,DMSO,1.81,30
8,9,J9,75,0,DMSO,1.81,30
9,9,J10,75,0,DMSO,1.81,30
10,9,J11,75,0,DMSO,1.81,30
11,9,J12,75,0,DMSO,1.81,30
12,9,J13,75,0,DMSO,1.81,30
13,9,J14,75,0,DMSO,1.81,30
14,9,J15,75,0,DMSO,1.81,30
15,9,J16,75,0,DMSO,1.81,30
16,9,J17,75,0,DMSO,1.81,30
17,9,J18,75,0,DMSO,1.81,30
18,9,J19,75,0,DMSO,1.81,30
19,9,J20,75,0,DMSO,1.81,30
20,9,J21,75,0,DMSO,1.81,30
21,9,J22,75,0,DMSO,1.81,30
22,9,J23,75,0,DMSO,1.81,30
23,9,J24,75,0,DMSO,1.81,30
0,10,K1,75,0,DMSO,1.81,30
1,10,K2,75,0,DMSO,1.81,30
2,10,K3,75,0,DMSO,1.81,30
3,10,K4,75,0,DMSO,1.81,30
4,10,K5,75,0,DMSO,1.81,30
5,10,K6,75,0,DMSO,1.81,30
6,10,K7,75,0,DMSO,1.81,30
7,10,K8,75,0,DMSO,1.81,30
8,10,K9,75,0,DMSO,1.81,30
9,10,K10,75,0,DMSO,1.81,30
10,10,K11,75,0,DMSO,1.81,30
11,10,K12,75,0,DMSO,1.81,30
12,10,K13,75,0,DMSO,1.81,30
13,10,K14,75,0,DMSO,1.81,30
14,10,K15,75,0,DMSO,1.81,30
15,10,K16,75,0,DMSO,1.81,30
16,10,K17,75,0,DMSO,1.81,30
17,10,K18,75,0,DMSO,1.81,30
18,10,K19,75,0,DMSO,1.81,30
19,10,K20,75,0,DMSO,1.81,30
20,10,K21,75,0,DMSO,1.81,30
21,10,K22,75,0,DMSO,1.81,30
22,10,K23,75,0,DMSO,1.81,30
23,10,K24,75,0,DMSO,1.81,30
0,11,L1,75,0,DMSO,1.81,30
1,11,L2,75,0,DMSO,1.81,30
2,11,L3,75,0,DMSO,1.81,30
3,11,L4,75,0,DMSO,1.81,30
4,11,L5,75,0,DMSO,1.81,30
5,11,L6,75,0,DMSO,1.81,30
6,11,L7,75,0,DMSO,1.81,30
7,11,L8,75,0,DMSO,1.81,30
8,11,L9,75,0,DMSO,1.81,30
9,11,L10,75,0,DMSO,1.81,30
10,11,L11,75,0,DMSO,1.81,30
11,11,L12,75,0,DMSO,1.81,30
12,11,L13,75,0,DMSO,1.81,30
13,11,L14,75,0,DMSO,1.81,30
14,11,L15,75,0,DMSO,1.81,30
15,11,L16,75,0,DMSO,1.81,30
16,11,L17,75,0,DMSO,1.81,30
17,11,L18,75,0,DMSO,1.81,30
18,11,L19,75,0,DMSO,1.81,30
19,11,L20,75,0,DMSO,1.81,30
20,11,L21,75,0,DMSO,1.81,30
21,11,L22,75,0,DMSO,1.81,30
22,11,L23,75,0,DMSO,1.81,30
23,11,L24,75,0,DMSO,1.81,30
0,12,M1,75,0,DMSO,1.81,30
1,12,M2,75,0,DMSO,1.81,30
2,12,M3,75,0,DMSO,1.81,30
3,12,M4,75,0,DMSO,1.81,30
4,12,M5,75,0,DMSO,1.81,30
5,12,M6,75,0,DMSO,1.81,30
6,12,M7,75,0,DMSO,1.81,30
7,12,M8,75,0,DMSO,1.81,30
8,12,M9,75,0,DMSO,1.81,30
9,12,M10,75,0,DMSO,1.81,30
10,12,M11,75,0,DMSO,1.81,30
11,12,M12,75,0,DMSO,1.81,30
12,12,M13,75,0,DMSO,1.81,30
13,12,M14,75,0,DMSO,1.81,30
14,12,M15,75,0,DMSO,1.81,30
15,12,M16,75,0,DMSO,1.81,30
16,12,M17,75,0,DMSO,1.81,30
17,12,M18,75,0,DMSO,1.81,30
18,12,M19,75,0,DMSO,1.81,30
19,12,M20,75,0,DMSO,1.81,30
20,12,M21,75,0,DMSO,1.81,30
21,12,M22,75,0,DMSO,1.81,30
22,12,M23,75,0,DMSO,1.81,30
23,12,M24,75,0,DMSO,1.81,30
0,13,N1,75,0,DMSO,1.81,30
1,13,N2,75,0,DMSO,1.81,30
2,13,N3,75,0,DMSO,1.81,30
3,13,N4,75,0,DMSO,1.81,30
4,13,N5,75,0,DMSO,1.81,30
5,13,N6,75,0,DMSO,1.81,30
6,13,N7,75,0,DMSO,1.81,30
7,13,N8,75,0,DMSO,1.81,30
8,13,N9,75,0,DMSO,1.81,30
9,13,N10,75,0,DMSO,1.81,30
10,13,N11,75,0,DMSO,1.81,30
11,13,N12,75,0,DMSO,1.81,30
12,13,N13,75,0,DMSO,1.81,30
13,13,N14,75,0,DMSO,1.81,30
14,13,N15,75,0,DMSO,1.81,30
15,13,N16,75,0,DMSO,1.81,30
16,13,N17,75,0,DMSO,1.81,30
17,13,N18,75,0,DMSO,1.81,30
18,13,N19,75,0,DMSO,1.81,30
19,13,N20,75,0,DMSO,1.81,30
20,13,N21,75,0,DMSO,1.81,30
21,13,N22,75,0,DMSO,1.81,30
22,13,N23,75,0,DMSO,1.81,30
23,13,N24,75,0,DMSO,1.81,30
0,14,O1,75,0,DMSO,1.81,30
1,14,O2,75,0,DMSO,1.81,30
2,14,O3,75,0,DMSO,1.81,30
3,14,O4,75,0,DMSO,1.81,30
4,14,O5,75,0,DMSO,1.81,30
5,14,O6,75,0,DMSO,1.81,30
6,14,O7,75,0,DMSO,1.81,30
7,14,O8,75,0,DMSO,1.81,30
8,14,O9,75,0,DMSO,1.81,30
9,14,O10,75,0,DMSO,1.81,30
10,14,O11,75,0,DMSO,1.81,30
11,14,O12,75,0,DMSO,1.81,30
12,14,O13,75,0,DMSO,1.81,30
13,14,O14,75,0,DMSO,1.81,30
14,14,O15,75,0,DMSO,1.81,30
15,14,O16,75,0,DMSO,1.81,30
16,14,O17,75,0,DMSO,1.81,30
17,14,O18,75,0,DMSO,1.81,30
18,14,O19,75,0,DMSO,1.81,30
19,14,O20,75,0,DMSO,1.81,30
20,14,O21,75,0,DMSO,1.81,30
21,14,O22,75,0,DMSO,1.81,30
22,14,O23,75,0,DMSO,1.81,30
23,14,O24,75,0,DMSO,1.81,30
0,15,P1,75,0,DMSO,1.81,30
1,15,P2,75,0,DMSO,1.81,30
2,15,P3,75,0,DMSO,1.81,30
3,15,P4,75,0,DMSO,1.81,30
4,15,P5,75,0,DMSO,1.81,30
5,15,P6,75,0,DMSO,1.81,30
6,15,P7,75,0,DMSO,1.81,30
7,15,P8,75,0,DMSO,1.81,30
8,15,P9,75,0,DMSO,1.81,30
9,15,P10,75,0,DMSO,1.81,30
10,15,P11,75,0,DMSO,1.81,30
11,15,P12,75,0,DMSO,1.81,30
12,15,P13,75,0,DMSO,1.81,30
13,15,P14,75,0,DMSO,1.81,30
14,15,P15,75,0,DMSO,1.81,30
15,15,P16,75,0,DMSO,1.81,30
16,15,P17,75,0,DMSO,1.81,30
17,15,P18,75,0,DMSO,1.81,30
18,15,P19,75,0,DMSO,1.81,30
19,15,P20,75,0,DMSO,1.81,30
20,15,P21,75,0,DMSO,1.81,30
21,15,P22,75,0,DMSO,1.81,30
22,15,P23,75,0,DMSO,1.81,30
23,15,P24,75,0,DMSO,1.81,30
